id,category,subcategory,region,language,user_question,bot_answer,source,tags,created_at
BFP-01126,Electrical Safety,Wiring,Region XI,en,Do we need to know if my outlet is overloaded?,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Never use water on grease or electrical fires.",BFP public education best practices,"['fire safety', 'wiring', 'electrical safety', 'Region XI']",2025-10-09T04:57:51.690215Z
BFP-01127,Fire Prevention,Outdoor,Region IX,en,Why does reduce fire risks at home?,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'outdoor', 'fire prevention', 'Region IX']",2025-10-09T04:57:51.690219Z
BFP-01128,Workplace Safety,Compliance,Region III,en,Do we need to keep our office compliant with fire codes?,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'compliance', 'workplace safety', 'Region III']",2025-10-09T04:57:51.690222Z
BFP-01129,General Safety,Home,Region XI,en,What should I do if improve fire safety in a small apartment?,"Install smoke alarms in sleeping areas, keep exits clear, and avoid blocking sprinklers. Keep a go-bag and review your plan with roommates. Keep exits clear and practice two ways out.",BFP public education best practices,"['fire safety', 'home', 'general safety', 'Region XI']",2025-10-09T04:57:51.690225Z
BFP-01130,Kitchen Safety,Grease Fire,Region XII,en,Who should I call when handle a grease fire on my stove?,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Check smoke alarms monthly and replace batteries yearly.",BFP public education best practices,"['fire safety', 'grease fire', 'kitchen safety', 'Region XII']",2025-10-09T04:57:51.690230Z
BFP-01131,First Aid,CPR Referral,NCR,en,Who should I call when treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Keep exits clear and practice two ways out.",BFP public education best practices,"['fire safety', 'cpr referral', 'first aid', 'NCR']",2025-10-09T04:57:51.690234Z
BFP-01132,Electrical Safety,Overloads,Region I,en,Where can I know if my outlet is overloaded?,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'overloads', 'electrical safety', 'Region I']",2025-10-09T04:57:51.690237Z
BFP-01133,Community & BFP,Hotline,Region IX,en,What is the best way to get a fire safety inspection certificate?,"Prepare building plans, extinguisher records, and electrical clearances, then apply at the BFP office. Schedule inspection and address any noted findings. Never use water on grease or electrical fires.",BFP public education best practices,"['fire safety', 'hotline', 'community & bfp', 'Region IX']",2025-10-09T04:57:51.690241Z
BFP-01134,Emergency Response,Call,Region XI,en,Why does respond when a small fire starts at night?,"Alert everyone, evacuate along your plan, call 911/BFP, and only attempt a quick extinguisher use if trained and the exit is behind you. Teach children stop, drop, and roll and how to call for help.",BFP public education best practices,"['fire safety', 'call', 'emergency response', 'Region XI']",2025-10-09T04:57:51.690247Z
BFP-01135,Community & BFP,Inspections,Region II,en,Can I get a fire safety inspection certificate?,"Prepare building plans, extinguisher records, and electrical clearances, then apply at the BFP office. Schedule inspection and address any noted findings. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'inspections', 'community & bfp', 'Region II']",2025-10-09T04:57:51.690252Z
BFP-01136,Electrical Safety,Appliances,Region IV-A,en,When should we know if my outlet is overloaded?,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'appliances', 'electrical safety', 'Region IV-A']",2025-10-09T04:57:51.690257Z
BFP-01137,Fire Prevention,Business,Region I,en,What is the best way to reduce fire risks at home?,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'business', 'fire prevention', 'Region I']",2025-10-09T04:57:51.690263Z
BFP-01138,Electrical Safety,Wiring,Region XI,en,What is the best way to know if my outlet is overloaded?,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'wiring', 'electrical safety', 'Region XI']",2025-10-09T04:57:51.690269Z
BFP-01139,Emergency Response,Call,BARMM,en,What is the best way to respond when a small fire starts at night?,"Alert everyone, evacuate along your plan, call 911/BFP, and only attempt a quick extinguisher use if trained and the exit is behind you. Never use water on grease or electrical fires.",BFP public education best practices,"['fire safety', 'call', 'emergency response', 'BARMM']",2025-10-09T04:57:51.690274Z
BFP-01140,Workplace Safety,Offices,Region V,en,What is the best way to keep our office compliant with fire codes?,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Teach children stop, drop, and roll and how to call for help.",BFP public education best practices,"['fire safety', 'offices', 'workplace safety', 'Region V']",2025-10-09T04:57:51.690279Z
BFP-01141,School Safety,Students,Region VI,en,What should I do if teach students about fire safety?,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'students', 'school safety', 'Region VI']",2025-10-09T04:57:51.690285Z
BFP-01142,Evacuation Planning,Routes,Region II,en,What should I do if create a home fire escape plan?,"Map every room, mark two exits, assign a meeting point, and practice twice a year at day and night. Include pets and persons with disabilities. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'routes', 'evacuation planning', 'Region II']",2025-10-09T04:57:51.690291Z
BFP-01143,Evacuation Planning,Routes,Region X,en,Can I create a home fire escape plan?,"Map every room, mark two exits, assign a meeting point, and practice twice a year at day and night. Include pets and persons with disabilities. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'routes', 'evacuation planning', 'Region X']",2025-10-09T04:57:51.690296Z
BFP-01144,Kitchen Safety,LPG,NCR,en,Is it safe to handle a grease fire on my stove?,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'lpg', 'kitchen safety', 'NCR']",2025-10-09T04:57:51.690301Z
BFP-01145,Kitchen Safety,LPG,CAR,en,Do we need to handle a grease fire on my stove?,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'lpg', 'kitchen safety', 'CAR']",2025-10-09T04:57:51.690306Z
BFP-01146,Workplace Safety,Factories,Region VI,en,Can I keep our office compliant with fire codes?,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'factories', 'workplace safety', 'Region VI']",2025-10-09T04:57:51.690312Z
BFP-01147,Emergency Response,Aftermath,Region II,en,What should I do if respond when a small fire starts at night?,"Alert everyone, evacuate along your plan, call 911/BFP, and only attempt a quick extinguisher use if trained and the exit is behind you. Keep exits clear and practice two ways out.",BFP public education best practices,"['fire safety', 'aftermath', 'emergency response', 'Region II']",2025-10-09T04:57:51.690317Z
BFP-01148,First Aid,CPR Referral,Region IV-A,en,Is it safe to treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Keep exits clear and practice two ways out.",BFP public education best practices,"['fire safety', 'cpr referral', 'first aid', 'Region IV-A']",2025-10-09T04:57:51.690322Z
BFP-01149,Kitchen Safety,LPG,Region III,en,Is it safe to handle a grease fire on my stove?,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'lpg', 'kitchen safety', 'Region III']",2025-10-09T04:57:51.690327Z
BFP-01150,Workplace Safety,Factories,Region IX,en,Can I keep our office compliant with fire codes?,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'factories', 'workplace safety', 'Region IX']",2025-10-09T04:57:51.690330Z
